Yr,Month,Day,Hr,Min,Lon,Lat,Mag,Depth
2016,3,7,1,21,-98.389,16.462,3.5,16.2
2016,3,7,1,48,-98.448,16.144,3.3,12.3
2016,3,7,10,46,-98.147,16.478,3.2,37.8
2016,3,7,14,10,-98.435,16.069,3.7,2.9
2016,3,7,15,1,-97.585,16.179,3.9,20
2016,3,7,18,19,-97.037,15.94,3.4,13.6
2016,3,7,19,1,-98.296,16.122,3.6,2.9
2016,3,7,19,45,-98.04,16.232,3.5,11
2016,3,7,22,45,-97.589,16.138,3.6,16.1
2016,3,8,0,26,-98.88,17.017,3.6,39.6
2016,3,8,6,12,-97.163,16.029,3.4,27.6
2016,3,8,6,20,-98.471,16.391,3.5,5.1
2016,3,8,13,49,-98.466,16.512,3.7,11.5
2016,3,8,14,13,-98.95,16.981,3.8,31.1
2016,3,8,16,26,-99.453,16.663,3.7,1
2016,3,9,2,33,-96.941,15.871,3.4,12.2
2016,3,9,3,58,-98.433,16.324,3.5,5
2016,3,9,5,29,-98.369,16.386,3.5,31
2016,3,9,12,40,-98.944,16.979,3.7,36.4
2016,3,9,17,14,-99.181,16.211,3.9,16
2016,3,9,17,25,-97.591,16.092,3.2,16.1
2016,3,9,17,41,-97.132,16.072,3.5,18.9
2016,3,9,18,13,-97.65,16.038,3.1,15
2016,3,10,1,38,-99.238,16.657,3.7,36.2
2016,3,10,6,50,-97.566,16.169,3.3,10
2016,3,10,17,51,-98.478,16.429,3.6,36.7
2016,3,10,19,34,-99.282,16.448,3.7,8.8
2016,3,11,0,29,-97.539,16.099,3.6,15.8
2016,3,11,8,6,-97.326,16.103,3.2,36.7
2016,3,11,8,13,-98.215,16.375,3.5,32.3
2016,3,11,12,7,-97.704,16.03,3.8,15
2016,3,11,12,9,-99.32,16.88,3.6,33.1
2016,3,11,12,46,-98.389,16.419,3.4,30
2016,3,11,21,14,-98.209,16.534,4.2,33
2016,3,12,3,18,-97.209,15.814,3.2,8.1
2016,3,12,4,30,-98.759,15.847,3.8,16.1
2016,3,12,5,52,-97.601,16.124,3.4,5
2016,3,12,7,10,-98.25,16.321,3.5,11.8
2016,3,12,10,34,-97.917,16.221,3.3,3.9
2016,3,12,18,57,-98.26,16.13,4,4.2
2016,3,12,19,5,-98.643,16.071,4.1,16.5
2016,3,13,2,59,-99.146,16.798,3.2,16.6
2016,3,13,5,25,-98.495,16.259,3.2,20
2016,3,13,8,15,-98.256,16.376,3.5,11.2
2016,3,13,8,33,-98.469,16.546,2.9,39.8
2016,3,13,8,41,-98.166,16.339,3.7,26.5
2016,3,13,12,3,-98.201,16.304,3.5,23.5
2016,3,13,13,27,-97.953,16.076,3,3.8
2016,3,13,13,50,-97.691,15.958,3.4,23.8
2016,3,13,14,3,-97.704,15.92,3.5,16
2016,3,13,14,25,-97.683,15.976,3.4,20
2016,3,13,22,35,-98.472,16.316,3.5,8.3
2016,3,14,3,37,-97.886,16.463,3,35
2016,3,14,6,1,-98.267,16.303,3.7,9.9
2016,3,14,13,47,-98.246,16.262,3.4,10
2016,3,14,18,52,-96.922,15.907,3.8,5.9
2016,3,14,22,4,-98.279,16.31,3.6,8.8
2016,3,14,22,31,-97.978,16.264,3.5,2.3
2016,3,15,0,49,-98.464,16.108,3.4,10
2016,3,15,1,52,-97.559,16.038,3.6,10.7
2016,3,15,2,55,-98.318,16.062,3.6,10.9
2016,3,15,10,10,-97.98,16.263,3.7,7.5
2016,3,15,10,27,-98.043,16.291,3.5,14.9
2016,3,15,16,6,-97.304,15.804,3.3,24.5
2016,3,15,19,51,-98.455,16.54,3.5,11.1
2016,3,15,22,46,-98.033,16.264,3.8,4.6
2016,3,15,23,24,-98.062,16.233,3.4,6.2
2016,3,16,0,23,-98.223,16.066,3.4,14.6
2016,3,16,0,24,-98.312,16.071,3.3,20
2016,3,16,13,34,-98.487,16.504,3.1,9
2016,3,16,13,50,-98.373,16.112,3.3,7.3
2016,3,16,15,17,-98.506,16.36,3.1,3.2
2016,3,16,15,50,-98.272,16.244,3,8.6
2016,3,16,16,31,-97.53,16.118,3.3,12.4
2016,3,16,19,57,-98.36,16.302,3.4,5.9
2016,3,16,21,43,-97.532,16.102,3.3,13.9
2016,3,16,21,47,-97.883,16.152,3.2,5
2016,3,16,22,45,-97.955,16.269,3.2,1.1
2016,3,16,23,7,-97.168,16.088,3.7,12.9
2016,3,16,23,48,-97.379,16.097,3.6,10.3
2016,3,17,1,28,-97.629,15.989,3.5,28.5
2016,3,17,4,31,-97.121,16.09,3,36
2016,3,17,7,0,-97.865,16.347,3.3,2.5
2016,3,17,8,6,-98.198,16.285,3.5,16.7
2016,3,17,8,6,-99.508,16.533,3.3,16.1
2016,3,17,19,55,-97.674,16.006,3.6,16.6
2016,3,17,20,37,-98.72,16.307,3,16.1
2016,3,17,22,17,-97.636,16.034,2.4,34.6
2016,3,17,22,36,-97.66,16.022,3.2,14.6
2016,3,18,0,1,-98.42,16.305,3.2,5
2016,3,18,2,48,-97.939,16.246,3.3,20
2016,3,18,5,37,-98.696,16.227,3.3,10.1
2016,3,18,7,27,-97.674,16.012,3.5,14.3
2016,3,18,11,24,-98.418,16.061,3.6,5
2016,3,18,21,33,-99.001,17.136,3,27.5
2016,3,18,21,38,-99.436,16.69,2.8,25.2
2016,3,19,4,5,-98.562,16.541,3.4,33.2
2016,3,19,9,18,-98.58,16.033,3.9,16.6
2016,3,19,10,2,-98.632,16.072,3.7,11
2016,3,19,11,47,-99.567,16.965,3.3,32.9
2016,3,19,14,19,-98.11,16.255,3.1,11
2016,3,19,16,46,-99.488,16.764,3.1,26.5
2016,3,19,21,41,-98.029,16.242,2.6,2.2
2016,3,20,2,7,-99.495,16.854,3.4,36.5
2016,3,20,2,55,-97.096,15.922,3.6,37.7
2016,3,20,6,44,-99.136,17.107,3.1,3.3
2016,3,20,11,18,-98.367,16.42,3.6,20
2016,3,20,19,40,-98.707,15.936,3.6,16.2
2016,3,20,20,24,-97.517,16.093,3.5,13.5
2016,3,20,21,8,-96.939,15.903,3.8,4.5
2016,3,20,21,57,-98.236,16.28,3,10.8
2016,3,20,22,0,-98.241,16.282,3.1,10.7
2016,3,21,1,57,-98.032,16.265,3.6,5
2016,3,21,2,48,-98.464,16.529,3.4,22
2016,3,21,3,29,-97.996,16.183,3.6,5
2016,3,21,4,53,-98.223,16.36,3.5,15.5
2016,3,21,5,36,-97.768,16.204,3.6,11.9
2016,3,21,12,12,-96.638,15.42,3.5,16.3
2016,3,21,13,35,-98.678,16.03,3.9,9.5
2016,3,21,13,40,-98.687,16.062,3.8,5
2016,3,21,14,0,-98.692,15.992,3.6,5
2016,3,21,17,17,-98.441,16.039,3.4,3.2
2016,3,21,18,33,-97.539,16.131,3.6,29.5
2016,3,21,20,5,-96.055,15.623,3.6,28.7
2016,3,21,21,27,-98.711,15.973,3.5,10
2016,3,22,0,11,-97.952,16.179,3.5,20
2016,3,22,2,31,-98.487,16.02,3.4,2.4
2016,3,22,5,5,-97.949,16.228,3.3,20
2016,3,22,7,58,-97.86,16.372,3.5,2.1
2016,3,22,11,59,-98.206,16.35,4.1,15.7
2016,3,22,13,56,-98.417,15.832,3.5,8.9
2016,3,22,14,7,-99.535,17.032,3.5,32.2
2016,3,22,14,42,-98.438,15.767,3.7,13
2016,3,22,14,46,-98.446,15.918,3.4,10
2016,3,22,17,19,-98.78,15.98,3.9,15.2
2016,3,22,18,28,-97.886,16.363,3.6,19.5
2016,3,22,19,39,-98.228,15.839,3.5,14.1
2016,3,23,0,42,-98.062,16.616,3.5,27.8
2016,3,23,0,52,-99.695,16.755,3.8,5
2016,3,23,5,22,-98.411,15.944,3.6,1.3
2016,3,23,7,25,-98.004,16.221,3.4,20
2016,3,23,10,47,-97.975,16.276,3.4,4.4
2016,3,23,16,29,-96.96,15.873,3.6,10.7
2016,3,23,16,56,-98.007,16.265,3,6.8
2016,3,23,19,9,-98.125,16.372,3.2,21.5
2016,3,23,22,22,-97.102,16.101,3.4,20
2016,3,24,0,29,-98.022,16.146,4.9,3.5
2016,3,24,0,37,-97.984,16.22,4,11.2
2016,3,24,0,43,-97.987,16.183,3.7,3.1
2016,3,24,0,50,-98.037,16.233,3.6,11.5
2016,3,24,0,52,-98.216,16.429,3.5,22.3
2016,3,24,0,54,-97.997,16.259,3.7,7.6
2016,3,24,0,57,-97.982,16.248,3.1,6.4
2016,3,24,0,59,-98.08,16.244,3.3,21.6
2016,3,24,1,0,-98.074,16.257,3.5,19.6
2016,3,24,1,2,-98.01,16.191,3.2,20
2016,3,24,1,18,-98.047,16.319,3.5,24.2
2016,3,24,1,26,-97.988,16.268,3.8,6
2016,3,24,1,32,-98.144,16.258,3.4,25.6
2016,3,24,1,42,-98.105,16.205,3.7,14.1
2016,3,24,1,44,-98.046,16.23,3.7,10.6
2016,3,24,1,56,-98.017,16.262,3.5,8.1
2016,3,24,2,1,-97.972,16.262,3.6,5.1
2016,3,24,2,12,-97.936,16.21,3.7,20
2016,3,24,2,26,-98.003,16.246,3.8,8.7
2016,3,24,2,30,-97.964,16.277,3.6,3
2016,3,24,2,34,-98.02,16.245,3.4,19.6
2016,3,24,2,38,-98.034,16.209,4.2,16
2016,3,24,2,43,-97.99,16.217,3.6,20
2016,3,24,2,56,-97.976,16.25,3.5,9.7
2016,3,24,2,57,-98.13,16.26,3.5,23.7
2016,3,24,3,2,-97.994,16.245,3.6,5.3
2016,3,24,3,27,-98.012,16.235,3.7,8.4
2016,3,24,3,27,-98.037,16.212,3.8,6.4
2016,3,24,3,50,-98.703,16.031,3.5,9.9
2016,3,24,3,55,-98.105,16.227,3.4,23.1
2016,3,24,4,0,-98.095,16.3,3.8,21.8
2016,3,24,4,43,-98.004,16.227,3.8,5.2
2016,3,24,4,53,-98.269,16.33,4,10
2016,3,24,5,5,-98.226,16.226,3.6,9.3
2016,3,24,5,22,-98.028,16.198,3.9,9.4
2016,3,24,6,34,-98.083,16.247,3.6,22.8
2016,3,24,7,14,-98.114,16.243,3.7,23.8
2016,3,24,10,49,-98.422,16.485,3.7,31.7
2016,3,24,11,53,-98.014,16.255,3.6,8.1
2016,3,24,12,57,-99.644,16.264,4.1,16
2016,3,24,13,7,-99.653,16.234,3.9,16
2016,3,24,13,38,-98.769,15.802,3.9,16.5
2016,3,24,14,30,-98.033,16.214,3.8,10.5
2016,3,24,14,45,-97.487,16.275,3.4,37.2
2016,3,24,16,37,-97.274,15.884,4.5,11.1
2016,3,24,17,51,-99.663,16.541,3.6,16.1
2016,3,25,0,28,-97.222,15.915,3.4,17.6
2016,3,25,0,34,-97.876,16.345,3.5,6.5
2016,3,25,1,3,-98.339,16.736,3.7,30.2
2016,3,25,2,20,-97.419,15.899,3.6,7.4
2016,3,25,3,26,-98.169,16.321,3.3,29.1
2016,3,25,4,25,-97.063,16.132,3.3,5.5
2016,3,25,4,43,-97.802,16.28,3.9,1.8
2016,3,25,4,47,-99.619,16.213,3.9,10
2016,3,25,6,6,-96.941,15.903,3.4,7.7
2016,3,25,6,13,-98.024,16.221,3.6,11
2016,3,25,6,35,-98.48,16.444,3.7,32.9
2016,3,25,7,2,-97.976,16.265,3.6,5
2016,3,25,20,41,-98.245,16.295,3.6,15.7
2016,3,25,21,28,-98.144,16.167,3.5,6.4
2016,3,26,1,5,-98.89,16.566,3.6,8.8
2016,3,26,4,31,-98.427,16.544,3.9,10
2016,3,26,20,15,-98.31,16.177,3.6,15.7
2016,3,26,20,36,-95.84,15.588,3.7,22.1
2016,3,27,7,17,-97.996,16.189,3.7,4.6
2016,3,27,9,11,-97.5,16.131,3.9,23.8
2016,3,27,16,9,-98.045,16.266,3.2,12
2016,3,27,18,21,-98.194,16.349,3.7,20.9
2016,3,27,20,2,-98.292,16.34,3.8,9.7
2016,3,27,21,11,-97.98,16.243,3.2,5
2016,3,27,21,57,-98.687,16.398,3.8,16
2016,3,27,22,31,-98.236,16.284,3.7,11.7
2016,3,27,22,38,-97.043,16.056,3.5,30.7
2016,3,27,23,8,-98.194,16.308,3.5,22.8
2016,3,28,3,42,-98.352,16.119,3.5,3
2016,3,28,4,10,-96.508,15.759,3.2,33.4
2016,3,28,9,4,-98.604,16.377,3.2,16.1
2016,3,28,9,50,-97.943,16.204,3.4,6.3
2016,3,28,11,53,-98.254,16.331,2.9,13.8
2016,3,28,14,13,-98.196,16.27,3.5,13.4
2016,3,28,15,1,-98.467,16.16,3.7,3.3
2016,3,28,15,30,-95.824,15.342,3.9,4.9
2016,3,28,17,53,-98.12,16.362,3.4,17.9
2016,3,28,19,14,-98.047,16.284,3.5,14.5
2016,3,28,19,20,-98.021,16.452,3.5,5
2016,3,28,21,13,-97.912,16.216,3.4,10
2016,3,28,22,38,-98.26,16.348,4.1,15.1
2016,3,29,0,37,-98.355,16.287,3.6,11.9
2016,3,29,3,6,-96.541,15.682,3.4,30.6
2016,3,29,4,51,-96.938,15.842,3.5,4.3
2016,3,29,7,13,-98.508,16.481,3.7,13
2016,3,29,12,46,-97.558,16.118,3.7,20
2016,3,29,22,45,-99.049,16.526,3.5,10.1
2016,3,29,22,47,-97.478,16.19,3.5,38
2016,3,30,0,20,-99.403,16.666,3.8,1.9
2016,3,30,1,29,-98.441,16.504,3.6,28
2016,3,30,4,5,-99.683,16.614,3.6,16.1
2016,3,30,4,49,-98.403,16.358,3.6,9.6
2016,3,30,7,41,-97.843,15.742,3.8,27
2016,3,30,7,48,-97.905,15.806,3.7,3.6
2016,3,30,10,9,-98.527,16.436,3.3,25.5
2016,3,30,10,16,-98.661,16.534,3.5,30.9
2016,3,30,14,13,-98.406,16.081,3.7,5.2
2016,3,30,18,25,-96.746,15.56,3.8,16.5
2016,3,30,19,42,-97.864,16.302,3.8,5
2016,3,30,20,47,-97.988,16.215,3.5,13.3
2016,3,30,21,14,-98.338,16.392,3.4,7.4
2016,3,30,21,21,-98.499,16.643,3.6,34.5
2016,3,31,3,2,-98.498,16.332,3.6,3.3
2016,3,31,8,43,-99.276,16.38,4,21.1
2016,3,31,11,34,-97.972,16.269,3.1,5
2016,3,31,20,33,-98.447,16.468,3.4,35
2016,3,31,23,17,-98.516,16.413,3.5,34
2016,4,1,2,20,-97.168,16.042,4,35
2016,4,1,15,51,-98.967,15.966,3.9,16.1
2016,4,2,2,49,-97.553,16.16,3.6,20
2016,4,2,8,31,-98.957,15.993,3.8,16.1
2016,4,2,8,38,-98.237,16.257,3.5,10
2016,4,2,11,49,-98.35,16.283,3.4,3.5
2016,4,2,13,24,-98.049,16.474,3.2,5
2016,4,2,13,53,-97.597,16.157,3.3,14.8
2016,4,2,18,18,-97.847,16.355,3.6,8.2
2016,4,2,19,3,-98.709,15.878,3.7,5.2
2016,4,2,22,32,-98.498,16.272,3.5,5.9
2016,4,3,0,38,-99.219,16.613,2.8,11.2
2016,4,3,3,48,-98.939,16.888,3.4,20.9
2016,4,3,9,0,-98.479,16.491,3.1,15
2016,4,3,10,6,-96.983,16.217,3.4,17.1
2016,4,3,12,4,-97.965,16.266,3.7,3.4
2016,4,3,12,19,-97.971,16.195,3.5,20
2016,4,3,13,51,-96.357,15.606,3.8,6.5
2016,4,3,14,26,-98.237,16.246,3.6,15
2016,4,3,14,37,-98.795,16.35,3.9,7.6
2016,4,3,16,58,-97.992,16.356,3.4,15.6
2016,4,3,17,23,-96.936,15.865,3.6,3
2016,4,3,19,8,-97.922,16.344,3.4,7.5
2016,4,3,22,2,-97.978,16.24,3.5,20
2016,4,4,2,45,-97.81,16.277,3.5,10
2016,4,4,5,43,-98.386,16.53,3,4.4
2016,4,4,8,26,-97.96,15.744,3.9,16.1
2016,4,4,9,44,-98.214,16.337,3.5,19.1
2016,4,4,13,37,-99.689,16.735,3.7,5
2016,4,5,6,59,-97.975,16.336,3.3,10
2016,4,5,7,6,-99.528,16.472,3.1,10
2016,4,5,10,40,-95.82,15.528,3.6,14.8
2016,4,5,12,41,-98.216,16.314,3.6,19.7
2016,4,5,16,34,-97.627,15.99,3.6,15.4
2016,4,5,18,59,-97.773,16.239,3.6,11.2
2016,4,5,19,55,-98.038,16.29,3.6,18.5
2016,4,5,23,57,-97.885,16.26,3,33.3
2016,4,6,1,5,-98.469,16.48,3.5,26.8
2016,4,6,1,11,-97.28,15.783,3.5,10.7
2016,4,6,2,30,-99.421,16.816,3.4,39.8
2016,4,6,4,13,-97.006,16.034,3.8,36.2
2016,4,6,5,9,-98.491,16.124,3.7,11.6
2016,4,6,7,23,-98.808,16.493,3.6,26
2016,4,6,11,22,-98.465,16.409,3.5,9.4
2016,4,6,15,35,-97.874,16.337,3.5,9.3
2016,4,6,17,58,-97.922,16.068,3.5,5
2016,4,6,18,12,-98.608,16.007,3.4,14.6
2016,4,6,18,25,-97.803,16.264,3.2,20
2016,4,6,22,21,-97.16,16.063,3.1,21.5
2016,4,6,22,26,-98.011,16.263,3.3,5
2016,4,6,22,51,-98.971,16.527,3.2,9.9
2016,4,7,0,21,-98.081,16.199,3.2,20
2016,4,7,0,46,-97.914,16.284,3.6,24.2
2016,4,7,0,56,-98.225,16.179,3.5,8.5
2016,4,7,1,3,-97.551,16.07,3.9,7.7
2016,4,7,1,12,-98.496,16.491,3.1,14.5
2016,4,7,5,40,-98.577,16.483,3.6,12.9
2016,4,7,7,47,-98.909,16.576,3.3,10.1
2016,4,7,11,14,-98.902,16.587,3.1,30.8
2016,4,7,15,59,-98.361,16.14,3.3,10.7
2016,4,7,15,59,-98.366,16.171,3.4,14.2
2016,4,7,16,14,-98.775,15.784,3.6,13.2
2016,4,7,17,18,-96.931,15.914,3.7,5.5
2016,4,7,18,36,-98.958,15.987,3.8,16.1
2016,4,7,18,50,-98.462,16.36,3.3,23.4
2016,4,7,19,42,-98.459,16.203,3.4,12.9
2016,4,7,22,48,-97.968,16.285,3,2
2016,4,7,22,49,-98.025,16.27,3.8,8.6
2016,4,7,23,0,-95.741,15.585,3.6,3.6
2016,4,7,23,27,-98.045,16.234,3.6,13.6
2016,4,7,23,54,-97.951,16.286,3.4,1.6
2016,4,8,1,28,-98.51,16.411,3.7,25.4
2016,4,8,1,57,-97.962,16.264,3,5.3
2016,4,8,4,14,-98.49,15.835,3.4,7.6
2016,4,8,7,17,-98.257,16.304,3.3,13.9
2016,4,8,8,43,-98.007,16.256,3.4,5.4
2016,4,8,9,18,-98.007,16.209,3.6,20
2016,4,8,10,6,-98.505,16.477,3.5,32.4
2016,4,8,13,0,-97.583,16.206,3.8,24.5
2016,4,8,14,25,-99.013,16.532,3.7,11.7
2016,4,8,16,6,-97.975,16.234,3.1,20
2016,4,8,22,40,-98.49,16.474,3.6,15
2016,4,8,23,46,-98.34,16.382,4.2,27.5
2016,4,9,1,4,-98.471,16.682,3,36.3
2016,4,9,2,24,-98.374,16.368,3.2,24.8
2016,4,9,4,32,-98.31,16.146,3.6,10
2016,4,9,6,49,-97.59,16.065,3.4,32.3
2016,4,9,11,15,-97.987,16.248,3.9,9.3
2016,4,9,13,21,-98.05,16.249,3.5,5.2
2016,4,9,13,36,-97.808,16.287,3.9,5
2016,4,9,16,26,-98.478,16.577,3.8,8.5
2016,4,9,19,26,-98.032,16.176,3.5,20
2016,4,9,20,38,-98.032,16.175,3.4,4.5
2016,4,9,21,19,-97.582,16.159,3.3,15.4
2016,4,9,21,28,-98.394,16.447,3.2,12.8
2016,4,9,22,47,-98.272,16.111,3.8,2.3
2016,4,9,22,52,-98.266,16.102,3.6,3.4
2016,4,9,23,13,-98.289,16.038,3.1,12.4
2016,4,9,23,26,-97.701,15.98,3.4,29.6
2016,4,9,23,55,-98.296,16.068,3.6,20
2016,4,10,0,2,-97.567,16.023,3.4,21.2
2016,4,10,0,15,-98.08,16.541,3.5,33.8
2016,4,10,4,26,-98.035,16.055,3.3,13.6
2016,4,10,6,12,-98.435,16.419,3.1,38.1
2016,4,10,6,17,-98.394,16.239,3.2,5
2016,4,10,7,11,-96.347,15.73,5.5,37.3
2016,4,10,7,18,-96.347,15.768,3.1,30.6
2016,4,10,7,19,-96.353,15.751,3.6,35.2
2016,4,10,7,23,-96.332,15.714,4.3,36.3
2016,4,10,7,27,-96.325,15.751,3.4,36.2
2016,4,10,7,27,-96.371,15.582,3.4,35.1
2016,4,10,7,30,-96.191,16.16,3.4,17.8
2016,4,10,7,31,-96.376,15.831,3.2,20
2016,4,10,7,33,-96.391,15.779,3.5,28.6
2016,4,10,7,37,-96.364,15.812,3.4,30.8
2016,4,10,7,43,-96.365,15.761,3,31.5
2016,4,10,7,43,-96.353,15.733,3.6,32.7
2016,4,10,7,51,-96.342,15.759,2.7,39.8
2016,4,10,7,52,-96.345,15.728,3.4,35.9
2016,4,10,7,52,-96.357,15.755,3.8,28.3
2016,4,10,7,56,-96.356,15.774,3.4,32.4
2016,4,10,7,58,-96.34,15.752,3.2,39.7
2016,4,10,8,1,-96.338,15.742,3.3,36.6
2016,4,10,8,12,-96.342,15.733,3.6,33.5
2016,4,10,8,29,-98.1,16.229,3.4,10.7
2016,4,10,9,3,-96.347,15.752,3.4,30.5
2016,4,10,9,27,-96.351,15.749,3.3,34.1
2016,4,10,9,52,-96.404,15.758,3.1,16.1
2016,4,10,10,6,-96.376,15.722,3.5,35.1
2016,4,10,10,12,-96.346,15.773,3.4,30.2
2016,4,10,10,22,-96.388,15.728,3.8,35.6
2016,4,10,10,38,-98.596,16.973,3.5,37.7
2016,4,10,10,41,-96.363,15.752,3.4,35.8
2016,4,10,10,43,-96.368,15.758,3.7,34.5
2016,4,10,11,4,-96.398,15.756,3.7,33.5
2016,4,10,11,50,-96.336,15.747,3.6,37.2
2016,4,10,12,25,-99.074,16.457,3.3,10.1
2016,4,10,12,34,-96.36,15.712,3.7,29.6
2016,4,10,13,58,-96.406,15.644,3.5,20
2016,4,10,14,27,-96.406,15.707,3.7,14.2
2016,4,10,14,34,-96.361,15.726,3.8,33.1
2016,4,10,15,17,-96.366,15.723,3.5,35.4
2016,4,10,15,41,-97.74,16.369,3,32.4
2016,4,10,18,59,-98.244,16.303,3.3,14.1
2016,4,10,20,39,-96.372,15.745,3.8,37.2
2016,4,10,20,55,-98.701,16.112,3.7,10.5
2016,4,10,22,22,-96.38,15.742,3.4,28.3
2016,4,10,22,32,-97.984,16.245,3.2,10
2016,4,11,0,18,-97.858,16.323,3.3,2.8
2016,4,11,1,11,-98.265,16.453,3.5,20
2016,4,11,4,58,-96.375,15.715,3.5,32.7
2016,4,11,6,22,-98.897,16.701,3.3,28.9
2016,4,11,6,32,-96.378,15.726,3.5,34.5
2016,4,11,6,58,-98.502,16.495,3.5,26.7
2016,4,11,7,15,-96.362,15.771,3.8,28.9
2016,4,11,8,3,-96.37,15.753,3.1,30.7
2016,4,11,9,32,-99.477,16.689,3.4,5
2016,4,11,9,51,-96.372,15.755,4.8,35.6
2016,4,11,10,21,-98.68,16.544,3.7,16.7
2016,4,11,10,43,-96.348,15.835,4.2,20
2016,4,11,11,45,-95.844,15.841,3.4,20
2016,4,11,12,9,-98.506,16.435,3.2,22.9
2016,4,11,12,44,-96.392,15.719,3.5,37
2016,4,11,12,54,-99.314,16.98,3,29.5
2016,4,11,12,59,-98.478,16.447,3.5,28.5
2016,4,11,16,24,-96.378,15.76,3.7,32
2016,4,11,16,28,-96.39,15.727,3.4,23.3
2016,4,11,16,52,-96.404,15.614,3.5,17.3
2016,4,11,18,58,-96.347,15.716,3.8,35.6
2016,4,11,19,32,-96.405,15.777,3.7,16
2016,4,11,19,37,-99.422,16.792,3.1,7.8
2016,4,11,19,51,-97.132,16.076,3.4,25.9
2016,4,11,20,10,-96.422,15.724,3.3,26.2
2016,4,11,20,29,-99.275,17.015,3.3,24.1
2016,4,11,20,30,-96.402,15.667,3.2,16.4
2016,4,11,22,53,-96.365,15.662,3.4,32.1
2016,4,11,23,13,-98.902,16.715,3.7,23.5
2016,4,12,0,51,-96.352,15.71,4,31.5
2016,4,12,1,38,-97.751,16.299,4,15.4
2016,4,12,1,55,-99.292,16.627,3.6,1
2016,4,12,2,32,-96.341,15.991,3.6,16.1
2016,4,12,3,24,-97.874,16.32,3.4,9.1
2016,4,12,4,32,-96.366,15.677,3.6,31.1
2016,4,12,4,57,-96.394,15.67,3.4,27.8
2016,4,12,5,11,-98.886,16.176,3.4,17.4
2016,4,12,6,30,-98.513,16.445,3.4,34.5
2016,4,12,6,48,-97.583,16.158,3.7,38.1
2016,4,12,7,53,-98.069,16.102,3.3,5.6
2016,4,12,8,22,-96.37,15.748,3.9,29.7
2016,4,12,9,4,-98.495,16.567,3.4,13.9
2016,4,12,9,12,-96.399,15.588,3.5,27.3
2016,4,12,10,8,-97.897,16.304,3,2.1
2016,4,12,10,9,-97.969,16.3,2.9,16.4
2016,4,12,10,13,-96.374,15.739,3.8,29.7
2016,4,12,10,14,-96.354,15.733,3.4,36.3
2016,4,12,10,24,-98.073,16.314,3.1,19.1
2016,4,12,10,53,-97.581,16.126,3.5,31.8
2016,4,12,12,24,-97.962,16.275,3.2,1.5
2016,4,12,14,17,-97.773,15.98,3.5,15.9
2016,4,12,15,30,-98.393,16.192,3,4
2016,4,13,2,6,-96.398,15.567,3.8,16.1
2016,4,13,4,6,-96.421,15.691,3.6,7.9
2016,4,13,6,1,-98.937,16.938,3.8,37.2
2016,4,13,10,1,-98.319,16.113,3.5,20
2016,4,13,10,40,-96.342,15.707,3.9,33.6
2016,4,13,11,52,-97.555,16.186,3.4,14.7
2016,4,13,15,30,-98.295,16.339,3.1,11.4
2016,4,13,15,38,-97.902,16.314,3.4,1.9
2016,4,13,17,11,-98.475,16.468,3.4,38.6
2016,4,13,17,19,-97.507,15.951,3.3,24
2016,4,13,18,17,-97.904,16.224,3.2,33.1
2016,4,13,18,29,-97.485,15.966,3.5,31.1
2016,4,13,18,38,-97.492,15.999,3.5,14.5
2016,4,13,18,56,-97.472,16.109,3.4,29.9
2016,4,13,19,9,-97.488,16.06,3.5,5
2016,4,13,19,49,-98.347,16.158,3.3,20
2016,4,13,22,39,-97.952,16.247,3.5,4.1
2016,4,13,23,12,-98.86,16.005,3.7,14.7
2016,4,13,23,47,-97.54,16.176,3.4,31
2016,4,14,2,19,-98.025,16.201,3.6,10.5
2016,4,14,2,36,-99.449,16.737,3.4,5
2016,4,14,4,8,-97.992,16.263,2.7,4.1
2016,4,14,4,14,-98.41,16.077,3.3,8.9
2016,4,14,5,49,-97.666,16.012,3.3,16.8
2016,4,14,6,11,-97.653,16.05,3,29.1
2016,4,14,6,18,-97.664,16.027,3.2,13.4
2016,4,14,6,19,-97.668,16.025,3.3,34.1
2016,4,14,6,22,-96.357,15.719,3.7,33.1
2016,4,14,10,19,-98.247,16.284,3,12
2016,4,14,10,20,-97.974,16.235,2.8,6.4
2016,4,14,11,20,-98.834,15.986,3.5,16.1
2016,4,14,11,23,-98.848,15.962,3.2,16.1
2016,4,14,12,3,-98.143,16.412,3.5,21.2
2016,4,14,12,48,-98.064,16.625,3.6,7.5
2016,4,14,16,46,-99.385,16.681,3.6,8
2016,4,14,21,29,-98.002,16.244,3.6,4
2016,4,14,22,14,-98.327,16.369,3.1,29.1
2016,4,15,0,29,-96.364,15.935,3.2,8
2016,4,15,0,34,-98.846,15.938,3.5,16.4
2016,4,15,3,8,-97.557,16.152,3.3,26.3
2016,4,15,3,45,-96.33,15.772,3.9,35.2
2016,4,15,4,43,-97.784,16.26,3.3,2.2
2016,4,15,5,26,-98.481,16.58,3.3,5
2016,4,15,9,12,-98.119,16.275,3.6,12
2016,4,15,12,30,-99.242,16.266,3.4,3.9
2016,4,15,13,22,-99.004,16.921,3.1,24
2016,4,15,13,32,-99.575,16.34,3.5,16
2016,4,15,13,45,-99.514,16.52,3.8,10.2
2016,4,15,14,3,-98.822,15.845,3.6,16.5
2016,4,15,15,51,-98.896,15.905,4,16.5
